订单 Id,利润率,记录数,制造商,产品名称,利润,发货日期,国家,地区,城市,子类别,客户名称,折扣,数量,省/自治区,类别,细分,订单日期,邮寄方式,销售额
CN-2012-5588801,0.15,1,Office Star,"Office Star 折叠椅, 每套两件",131.0,2013/12/28,中国,华东,景德镇,椅子,廖宣,0.0,2,江西,家具,消费者,2013/12/26,一级,877.0
US-2015-3351164,0.28,1,Rogers,"Rogers 文件车, 工业",928.0,2016/11/9,中国,东北,密山,收纳具,严珑,0.0,5,黑龙江,办公用品,小型企业,2016/11/4,标准级,3315.0
CN-2014-3769666,-0.07,1,苹果,"苹果 音频基座, 蓝色",-94.0,2015/9/11,中国,华东,苏州,电话,孟珊,0.4,3,江苏,技术,公司,2015/9/7,标准级,1402.0
CN-2012-3832812,0.3,1,Hon,"Hon 合法证物标签, 可调",24.0,2013/2/12,中国,中南,益阳,标签,龚松,0.0,2,湖南,办公用品,小型企业,2013/2/6,标准级,82.0
CN-2012-3832812,0.24,1,Wilson Jones,"Wilson Jones 订书机, 透明",433.0,2013/2/12,中国,中南,益阳,装订机,龚松,0.0,8,湖南,办公用品,小型企业,2013/2/6,标准级,1808.0
CN-2012-3832812,0.22,1,苹果,"苹果 办公室电话机, 整包",268.0,2013/2/12,中国,中南,益阳,电话,龚松,0.0,4,湖南,技术,小型企业,2013/2/6,标准级,1220.0
CN-2012-3832812,0.14,1,Ames,"Ames 搭扣信封, 回收",20.0,2013/2/12,中国,中南,益阳,信封,龚松,0.0,5,湖南,办公用品,小型企业,2013/2/6,标准级,140.0
CN-2012-3832812,0.28,1,Hewlett,"Hewlett 墨水, 数字化",388.0,2013/2/12,中国,中南,益阳,复印机,龚松,0.0,2,湖南,技术,小型企业,2013/2/6,标准级,1384.0
CN-2012-3832812,0.02,1,Harbour Creations,"Harbour Creations 合法证物标签, 耐用",7.0,2013/2/12,中国,中南,益阳,标签,龚松,0.0,7,湖南,办公用品,小型企业,2013/2/6,标准级,370.0
CN-2014-2280831,0.03,1,Bush,"Bush 书架, 白色",94.0,2015/2/17,中国,西南,绵阳,书架,邢良,0.4,8,四川,家具,消费者,2015/2/13,标准级,2823.0
CN-2015-4526574,0.29,1,KitchenAid,"KitchenAid 微波炉, 白色",835.0,2016/11/2,中国,东北,勃利,器具,陶巧,0.0,2,黑龙江,办公用品,消费者,2016/10/27,标准级,2879.0
CN-2015-4526574,0.46,1,SanDisk,"SanDisk 闪存驱动器, 可编程",616.0,2016/11/2,中国,东北,勃利,配件,陶巧,0.0,7,黑龙江,技术,消费者,2016/10/27,标准级,1341.0
US-2014-5266113,-0.13,1,Acco,"Acco 订书机, 透明",-57.0,2015/5/22,中国,东北,瓦房店,装订机,严聪,0.4,3,辽宁,办公用品,消费者,2015/5/16,标准级,425.0
US-2014-5266113,0.43,1,Rogers,"Rogers 盘, 金属",244.0,2015/5/22,中国,东北,瓦房店,收纳具,严聪,0.0,2,辽宁,办公用品,消费者,2015/5/16,标准级,567.0
US-2014-5266113,0.09,1,Kraft,"Kraft 邮寄品, 每套 50 个",16.0,2015/5/22,中国,东北,瓦房店,信封,严聪,0.0,1,辽宁,办公用品,消费者,2015/5/16,标准级,176.0
US-2014-5266113,-0.52,1,SanDisk,"SanDisk 鼠标, 可编程",-173.0,2015/5/22,中国,东北,瓦房店,配件,严聪,0.4,3,辽宁,技术,消费者,2015/5/16,标准级,334.0
US-2015-4736051,0.22,1,Bush,"Bush 墙角架, 金属",380.0,2016/10/9,中国,东北,鸡西,书架,贾嫒,0.0,3,黑龙江,家具,公司,2016/10/7,二级,1728.0
US-2015-4736051,0.38,1,Smead,"Smead 可去除的标签, 耐用",38.0,2016/10/9,中国,东北,鸡西,标签,贾嫒,0.0,2,黑龙江,办公用品,公司,2016/10/7,二级,102.0
US-2015-4736051,0.07,1,OIC,"OIC 订书钉, 金属",25.0,2016/10/9,中国,东北,鸡西,系固件,贾嫒,0.0,7,黑龙江,办公用品,公司,2016/10/7,二级,374.0
US-2015-4736051,0.05,1,SanDisk,"SanDisk 路由器, 实惠",60.0,2016/10/9,中国,东北,鸡西,配件,贾嫒,0.0,1,黑龙江,技术,公司,2016/10/7,二级,1196.0
CN-2015-2211607,0.41,1,Stockwell,"Stockwell 回形针, 混合尺寸",22.0,2016/5/20,中国,中南,淡水,系固件,陈健,0.0,1,广东,办公用品,公司,2016/5/15,标准级,53.0
CN-2015-2211607,0.12,1,Safco,"SAFCO 椅垫, 红色",153.0,2016/5/20,中国,中南,淡水,椅子,陈健,0.1,5,广东,家具,公司,2016/5/15,标准级,1256.0
CN-2014-5533473,0.46,1,Fellowes,"Fellowes 文件车, 金属",878.0,2015/10/31,中国,中南,益阳,收纳具,赵婵,0.0,3,湖南,办公用品,消费者,2015/10/25,标准级,1909.0
CN-2015-2720607,-0.15,1,Advantus,"Advantus 按钉, 金属",-18.0,2016/5/15,中国,华东,徐州,系固件,楚杰,0.4,3,江苏,办公用品,消费者,2016/5/12,二级,122.0
CN-2015-2720607,-0.28,1,Cuisinart,"Cuisinart 搅拌机, 白色",-362.0,2016/5/15,中国,华东,徐州,器具,楚杰,0.4,7,江苏,办公用品,消费者,2016/5/12,二级,1277.0
CN-2015-3245528,0.01,1,Sauder,"Sauder 墙角架, 金属",34.0,2016/4/8,中国,华北,唐山,书架,徐谙,0.0,5,河北,家具,消费者,2016/4/3,二级,3424.0
CN-2014-3325239,0.29,1,Rogers,"Rogers 文件夹, 单宽度",41.0,2015/9/30,中国,西北,兰州,收纳具,贾廉,0.0,1,甘肃,办公用品,消费者,2015/9/26,标准级,143.0
CN-2012-1594949,0.0,1,Enermax,"Enermax 计划信息表, 优质",0.0,2013/5/20,中国,西北,兰州,纸张,邓保,0.0,5,甘肃,办公用品,消费者,2013/5/16,标准级,525.0
CN-2012-1594949,-0.02,1,Stockwell,"Stockwell 橡皮筋, 每包 12 个",-4.0,2013/5/20,中国,西北,兰州,系固件,邓保,0.4,5,甘肃,办公用品,消费者,2013/5/16,标准级,218.0
CN-2012-1594949,-0.23,1,Hon,"Hon 摇椅, 每套两件",-521.0,2013/5/20,中国,西北,兰州,椅子,邓保,0.4,6,甘肃,家具,消费者,2013/5/16,标准级,2232.0
CN-2012-1594949,-0.6,1,StarTech,"StarTech 电话, 耐用",-878.0,2013/5/20,中国,西北,兰州,设备,邓保,0.4,7,甘肃,技术,消费者,2013/5/16,标准级,1463.0
CN-2014-4075862,0.35,1,KitchenAid,"KitchenAid 烤面包机, 黑色",692.0,2015/6/4,中国,中南,石龙,器具,巩安,0.0,5,广东,办公用品,小型企业,2015/6/3,一级,1978.0
US-2015-4651879,-0.29,1,Advantus,"Advantus 回形针, 整包",-45.0,2016/4/12,中国,华北,包头,系固件,余婵,0.4,4,内蒙古,办公用品,公司,2016/4/8,标准级,156.0
US-2013-1388500,0.06,1,StarTech,"StarTech 收据打印机, 红色",30.0,2014/8/10,中国,华东,上海,设备,贾柏,0.0,1,上海,技术,小型企业,2014/8/10,当日,503.0
CN-2014-5747151,0.1,1,Office Star,"Office Star 折叠椅, 红色",115.0,2015/10/5,中国,中南,耒阳,椅子,戴康,0.1,3,湖南,家具,消费者,2015/10/1,标准级,1156.0
CN-2014-5747151,0.15,1,Stiletto,"Stiletto 大剪刀, 工业",243.0,2015/10/5,中国,中南,耒阳,用品,戴康,0.0,7,湖南,办公用品,消费者,2015/10/1,标准级,1624.0
CN-2014-5747151,0.17,1,OIC,"OIC 橡皮筋, 整包",54.0,2015/10/5,中国,中南,耒阳,系固件,戴康,0.0,4,湖南,办公用品,消费者,2015/10/1,标准级,319.0
CN-2015-5340374,0.3,1,诺基亚,"诺基亚 耳机, 蓝色",307.0,2016/12/18,中国,中南,商丘,电话,陶莞颖,0.0,3,河南,技术,消费者,2016/12/14,标准级,1024.0
CN-2015-5340374,0.41,1,Cameo,"Cameo 搭扣信封, 每套 50 个",72.0,2016/12/18,中国,中南,商丘,信封,陶莞颖,0.0,4,河南,办公用品,消费者,2016/12/14,标准级,178.0
CN-2015-5340374,-0.07,1,Novimex,"Novimex 椅垫, 黑色",-61.0,2016/12/18,中国,中南,商丘,椅子,陶莞颖,0.1,4,河南,家具,消费者,2016/12/14,标准级,906.0
US-2015-3351164,0.5,1,Tenex,"Tenex 锁柜, 蓝色",1429.0,2016/11/11,中国,华东,临沂,收纳具,吕兰,0.0,3,山东,办公用品,消费者,2016/11/9,一级,2858.0
CN-2013-1166865,0.07,1,Avery,"Avery 可去除的标签, 耐用",7.0,2014/12/1,中国,中南,武汉,标签,巩嘉丽,0.0,2,湖北,办公用品,消费者,2014/11/27,标准级,104.0
CN-2012-3676119,0.02,1,Harbour Creations,"Harbour Creations 合法证物标签, 耐用",5.0,2013/12/20,中国,东北,齐齐哈尔,标签,贾柏,0.0,5,黑龙江,办公用品,小型企业,2013/12/15,二级,265.0
CN-2012-2286344,0.43,1,Safco,"SAFCO 沙滩椅, 红色",360.0,2013/9/19,中国,中南,吉首,椅子,梁安,0.1,4,湖南,家具,公司,2013/9/12,标准级,831.0
CN-2015-4647823,0.43,1,Cameo,"Cameo 商业信封, 红色",205.0,2016/11/21,中国,中南,武汉,信封,邱明,0.0,5,湖北,办公用品,公司,2016/11/17,标准级,478.0
CN-2015-1007278,0.03,1,Jiffy,"Jiffy 邮寄品, 银色",27.0,2016/10/8,中国,中南,荔城,信封,常盛,0.0,5,广东,办公用品,消费者,2016/10/6,一级,923.0
CN-2015-1007278,0.17,1,Avery,"Avery 有色标签, 红色",31.0,2016/10/8,中国,中南,荔城,标签,常盛,0.0,3,广东,办公用品,消费者,2016/10/6,一级,184.0
CN-2012-2271818,0.42,1,Ames,"Ames 邮寄品, 银色",300.0,2013/7/5,中国,西北,库尔勒,信封,彭彩,0.0,4,新疆,办公用品,消费者,2013/6/29,标准级,714.0
CN-2013-4662338,0.28,1,SanDisk,"SanDisk 令, 优质",78.0,2014/5/18,中国,华东,宣州,纸张,邵鹏,0.0,2,安徽,办公用品,消费者,2014/5/17,一级,278.0
CN-2013-3561948,0.2,1,Smead,"Smead 文件夹标签, 耐用",43.0,2014/11/1,中国,华东,济南,标签,贺斯云,0.0,5,山东,办公用品,消费者,2014/10/26,标准级,216.0
CN-2012-3417942,0.23,1,Safco,"SAFCO 摇椅, 每套两件",589.0,2013/6/1,中国,华北,沧州,椅子,戴壁,0.0,4,河北,家具,消费者,2013/6/1,当日,2560.0
CN-2015-3900153,0.36,1,Brother,"Brother 个人复印机, 彩色",727.0,2016/8/27,中国,中南,驻马店,复印机,毛庆缘,0.0,3,河南,技术,公司,2016/8/24,二级,2021.0
CN-2015-3566090,0.19,1,夏普,"夏普 传真机, 彩色",527.0,2016/8/21,中国,中南,廉洲,复印机,冯丽,0.0,2,广东,技术,消费者,2016/8/17,标准级,2773.0
CN-2015-4815290,0.01,1,Hon,"Hon 凳子, 黑色",22.0,2016/6/10,中国,华东,夏镇,椅子,常明媚,0.0,3,山东,家具,消费者,2016/6/8,二级,2257.0
CN-2015-4815290,0.22,1,BIC,"BIC 铅笔刀, 混合尺寸",132.0,2016/6/10,中国,华东,夏镇,美术,常明媚,0.0,4,山东,办公用品,消费者,2016/6/8,二级,601.0
US-2014-2756371,0.49,1,GlobeWeis,"GlobeWeis 外皮和封条, 红色",114.0,2015/5/16,中国,华东,宿州,信封,施奇,0.0,2,安徽,办公用品,消费者,2015/5/10,标准级,233.0
US-2014-2756371,0.39,1,诺基亚,"诺基亚 办公室电话机, 整包",474.0,2015/5/16,中国,华东,宿州,电话,施奇,0.0,4,安徽,技术,消费者,2015/5/10,标准级,1217.0
CN-2013-3693425,0.12,1,Green Bar,"Green Bar 备忘录便条, 多色",31.0,2014/9/7,中国,华东,淮阴,纸张,任临耀,0.0,3,江苏,办公用品,公司,2014/9/3,标准级,257.0
CN-2014-4893747,0.12,1,Breville,"Breville 搅拌机, 银色",89.0,2015/3/22,中国,西南,内江,器具,肖良,0.4,3,四川,办公用品,消费者,2015/3/18,二级,764.0
CN-2014-4893747,0.47,1,Smead,"Smead 锁柜, 金属",433.0,2015/3/22,中国,西南,内江,收纳具,肖良,0.0,1,四川,办公用品,消费者,2015/3/18,二级,922.0
CN-2013-5869022,0.5,1,Avery,"Avery 有色标签, 白色",62.0,2014/3/10,中国,东北,沈阳,标签,秦淑芳,0.0,2,辽宁,办公用品,公司,2014/3/6,二级,124.0
CN-2013-2823186,0.48,1,Cameo,"Cameo 邮寄品, 每套 50 个",256.0,2014/9/2,中国,华东,兴化,信封,沈彩,0.0,3,江苏,办公用品,消费者,2014/8/27,标准级,534.0
CN-2012-1389726,0.14,1,Acco,"Acco 装订机盖, 耐用",48.0,2013/10/3,中国,华东,南昌,装订机,陶盛,0.0,5,江西,办公用品,消费者,2013/9/27,标准级,346.0
CN-2012-5386927,-0.35,1,Avery,"Avery 标签, 耐用",-16.0,2013/12/30,中国,华东,海州,装订机,潘雯,0.4,2,江苏,办公用品,公司,2013/12/24,标准级,44.0
CN-2012-5386927,0.13,1,Stockwell,"Stockwell 按钉, 金属",37.0,2013/12/30,中国,华东,海州,系固件,潘雯,0.4,7,江苏,办公用品,公司,2013/12/24,标准级,284.0
CN-2015-4092793,0.03,1,Hamilton Beach,"Hamilton Beach 咖啡研磨机, 白色",11.0,2016/7/31,中国,西南,绵阳,器具,邢德伟,0.4,3,四川,办公用品,消费者,2016/7/25,标准级,343.0
CN-2015-4092793,-0.07,1,Advantus,"Advantus 相框, 耐用",-37.0,2016/7/31,中国,西南,绵阳,用具,邢德伟,0.4,4,四川,家具,消费者,2016/7/25,标准级,560.0
CN-2013-5468349,0.42,1,Novimex,"Novimex 文件夹标签, 红色",63.0,2014/11/11,中国,西南,永川,标签,韦华,0.0,4,重庆,办公用品,公司,2014/11/7,标准级,151.0
CN-2014-5601190,0.42,1,Smead,"Smead 有色标签, 可调",64.0,2015/2/27,中国,东北,铁岭,标签,冯莲,0.0,3,辽宁,办公用品,公司,2015/2/25,二级,153.0
CN-2014-5601190,-0.47,1,Brother,"Brother 传真机, 红色",-1242.0,2015/2/27,中国,东北,铁岭,复印机,冯莲,0.4,3,辽宁,技术,公司,2015/2/25,二级,2661.0
US-2015-4736051,0.09,1,Cameo,"Cameo 外皮和封条, 每套 50 个",9.0,2016/8/14,中国,东北,哈尔滨,信封,赖虎,0.0,1,黑龙江,办公用品,公司,2016/8/10,二级,98.0
US-2015-4736051,0.06,1,Fiskars,"Fiskars 尺子, 蓝色",8.0,2016/8/14,中国,东北,哈尔滨,用品,赖虎,0.0,2,黑龙江,办公用品,公司,2016/8/10,二级,135.0
CN-2013-4162714,0.0,1,Office Star,"Office Star 扶手椅, 黑色",0.0,2014/7/2,中国,东北,宝山,椅子,胡锦,0.0,1,黑龙江,家具,公司,2014/6/29,一级,2170.0
CN-2013-4162714,0.35,1,Accos,"Accos 按钉, 金属",119.0,2014/7/2,中国,东北,宝山,系固件,胡锦,0.0,5,黑龙江,办公用品,公司,2014/6/29,一级,342.0
US-2013-2470286,0.34,1,Novimex,"Novimex 合法证物标签, 白色",50.0,2014/1/27,中国,中南,浯溪,标签,钱幂,0.0,3,湖南,办公用品,小型企业,2014/1/21,标准级,147.0
US-2013-2470286,0.08,1,Avery,"Avery 运输标签, 可调",7.0,2014/1/27,中国,中南,浯溪,标签,钱幂,0.0,2,湖南,办公用品,小型企业,2014/1/21,标准级,91.0
CN-2012-2017739,0.29,1,Eldon,"Eldon 锁柜, 工业",1342.0,2013/10/24,中国,东北,抚顺,收纳具,邹凤,0.0,5,辽宁,办公用品,消费者,2013/10/21,二级,4629.0
US-2014-1538609,0.0,1,Bush,"Bush 柜, 传统",0.0,2015/8/19,中国,东北,佳木斯,书架,赵婵,0.0,4,黑龙江,家具,消费者,2015/8/15,标准级,2676.0
US-2014-1538609,0.15,1,SanDisk,"SanDisk 键盘, 实惠",399.0,2015/8/19,中国,东北,佳木斯,配件,赵婵,0.0,7,黑龙江,技术,消费者,2015/8/15,标准级,2662.0
US-2014-1538609,0.0,1,Enermax,"Enermax 计划信息表, 优质",0.0,2015/8/19,中国,东北,佳木斯,纸张,赵婵,0.0,2,黑龙江,办公用品,消费者,2015/8/15,标准级,210.0
US-2014-1538609,0.36,1,Brother,"Brother 个人复印机, 彩色",242.0,2015/8/19,中国,东北,佳木斯,复印机,赵婵,0.0,1,黑龙江,技术,消费者,2015/8/15,标准级,674.0
CN-2013-2063413,-0.52,1,Fiskars,"Fiskars 剪刀, 锯齿状",-86.0,2014/11/9,中国,华东,合德,用品,邓达侠,0.4,3,江苏,办公用品,消费者,2014/11/6,一级,167.0
CN-2013-2063413,0.15,1,Safco,"Safco 墙角架, 金属",125.0,2014/11/9,中国,华东,合德,书架,邓达侠,0.4,2,江苏,家具,消费者,2014/11/6,一级,834.0
CN-2013-2063413,0.0,1,Advantus,"Advantus 门挡, 一包多件",0.0,2014/11/9,中国,华东,合德,用具,邓达侠,0.4,5,江苏,家具,消费者,2014/11/6,一级,631.0
CN-2013-2063413,0.0,1,罗技,"罗技 闪存驱动器, 耐用",-1.0,2014/11/9,中国,华东,合德,配件,邓达侠,0.4,6,江苏,技术,消费者,2014/11/6,一级,516.0
CN-2014-2405576,0.36,1,Avery,"Avery 订书机, 耐用",507.0,2015/6/28,中国,东北,东宁,装订机,邹涛,0.0,6,黑龙江,办公用品,公司,2015/6/24,标准级,1410.0
CN-2013-4162714,0.21,1,Enermax,"Enermax 闪存驱动器, 可编程",84.0,2015/1/4,中国,中南,晋江,配件,卢壁,0.0,2,海南,技术,消费者,2014/12/31,标准级,402.0
CN-2013-4162714,0.21,1,OIC,"OIC 图钉, 整包",27.0,2015/1/4,中国,中南,晋江,系固件,卢壁,0.0,2,海南,办公用品,消费者,2014/12/31,标准级,131.0
CN-2012-4497736,0.13,1,Enermax,"Enermax 键盘, 可编程",258.0,2013/8/20,中国,中南,南渡镇,配件,陶丽雪,0.0,5,广西,技术,公司,2013/8/16,标准级,1982.0
CN-2012-4497736,0.21,1,Smead,"Smead 运输标签, 耐用",59.0,2013/8/20,中国,中南,南渡镇,标签,陶丽雪,0.0,5,广西,办公用品,公司,2013/8/16,标准级,280.0
CN-2014-5816959,0.05,1,Stiletto,"Stiletto 开信刀, 钢",13.0,2015/11/22,中国,华北,邢台,用品,杨德伟,0.0,2,河北,办公用品,公司,2015/11/18,标准级,259.0
CN-2014-5816959,0.34,1,Cardinal,"Cardinal 装订机盖, 透明",54.0,2015/11/22,中国,华北,邢台,装订机,杨德伟,0.0,3,河北,办公用品,公司,2015/11/18,标准级,160.0
CN-2014-5816959,0.14,1,Avery,"Avery 孔加固材料, 回收",10.0,2015/11/22,中国,华北,邢台,装订机,杨德伟,0.0,3,河北,办公用品,公司,2015/11/18,标准级,67.0
CN-2014-5816959,0.17,1,爱普生,"爱普生 计算器, 红色",69.0,2015/11/22,中国,华北,邢台,设备,杨德伟,0.0,2,河北,技术,公司,2015/11/18,标准级,407.0
CN-2012-5897280,0.38,1,Smead,"Smead 文件车, 蓝色",911.0,2013/8/1,中国,西南,宜宾,收纳具,潘荷,0.0,4,四川,办公用品,小型企业,2013/7/29,一级,2397.0
CN-2012-5897280,0.41,1,Smead,"Smead 有色标签, 耐用",102.0,2013/8/1,中国,西南,宜宾,标签,潘荷,0.0,4,四川,办公用品,小型企业,2013/7/29,一级,251.0
CN-2012-5897280,-0.1,1,Advantus,"Advantus 闹钟, 耐用",-55.0,2013/8/1,中国,西南,宜宾,用具,潘荷,0.4,4,四川,家具,小型企业,2013/7/29,一级,542.0
US-2014-2372663,-0.08,1,Kleencut,"Kleencut 开信刀, 工业",-14.0,2015/11/30,中国,中南,枣阳,用品,蒋雯,0.4,2,湖北,办公用品,消费者,2015/11/29,当日,161.0
CN-2014-5821791,0.04,1,OIC,"OIC 按钉, 整包",19.0,2015/2/10,中国,西北,咸阳,系固件,潘雯,0.0,7,陕西,办公用品,公司,2015/2/9,一级,487.0
CN-2013-1187433,0.4,1,宜家,"宜家 搁架, 黑色",641.0,2014/9/2,中国,东北,延吉,书架,钟松,0.0,2,吉林,家具,公司,2014/8/28,标准级,1602.0
CN-2012-3361827,0.41,1,Acco,"Acco 孔加固材料, 实惠",64.0,2013/1/29,中国,华北,保定,装订机,夏惠英,0.0,5,河北,办公用品,消费者,2013/1/25,二级,155.0
CN-2012-3361827,0.2,1,Cardinal,"Cardinal 打孔机, 回收",81.0,2013/1/29,中国,华北,保定,装订机,夏惠英,0.0,3,河北,办公用品,消费者,2013/1/25,二级,408.0
CN-2012-3361827,0.1,1,Breville,"Breville 搅拌机, 红色",126.0,2013/1/29,中国,华北,保定,器具,夏惠英,0.0,3,河北,办公用品,消费者,2013/1/25,二级,1263.0
US-2013-4794169,-0.55,1,Safco,"SAFCO 凳子, 红色",-259.0,2014/9/18,中国,华东,义乌,椅子,王霖,0.4,1,浙江,家具,小型企业,2014/9/14,标准级,470.0
CN-2015-4475873,0.1,1,Binney & Smith,"Binney & Smith 记号笔, 金属",9.0,2016/8/26,中国,中南,汕头,美术,郝壁,0.2,1,广东,办公用品,公司,2016/8/25,一级,95.0
CN-2015-4475873,0.48,1,Stiletto,"Stiletto 大剪刀, 蓝色",215.0,2016/8/26,中国,中南,汕头,用品,郝壁,0.0,2,广东,办公用品,公司,2016/8/25,一级,449.0
CN-2015-4475873,0.41,1,Office Star,"Office Star 椅垫, 可调",472.0,2016/8/26,中国,中南,汕头,椅子,郝壁,0.1,4,广东,家具,公司,2016/8/25,一级,1148.0
CN-2014-1172542,0.34,1,Stiletto,"Stiletto 美工刀, 钢",112.0,2015/8/26,中国,中南,汕头,用品,徐虎,0.0,2,广东,办公用品,消费者,2015/8/19,标准级,330.0
CN-2014-1172542,0.33,1,冲电器,"冲电器 打印机, 白色",1233.0,2015/8/26,中国,中南,汕头,设备,徐虎,0.0,3,广东,技术,消费者,2015/8/19,标准级,3737.0
CN-2012-4986506,0.44,1,Fellowes,"Fellowes 盘, 工业",237.0,2013/10/18,中国,东北,白山,收纳具,钟丽,0.0,2,吉林,办公用品,小型企业,2013/10/11,标准级,540.0
CN-2012-4986506,0.17,1,SanDisk,"SanDisk 信纸, 优质",77.0,2013/10/18,中国,东北,白山,纸张,钟丽,0.0,2,吉林,办公用品,小型企业,2013/10/11,标准级,452.0
CN-2012-4986506,0.32,1,Harbour Creations,"Harbour Creations 合法证物标签, 红色",64.0,2013/10/18,中国,东北,白山,标签,钟丽,0.0,4,吉林,办公用品,小型企业,2013/10/11,标准级,201.0
CN-2014-4713954,0.21,1,BIC,"BIC 荧光笔, 混合尺寸",43.0,2015/12/3,中国,西南,昆明,美术,程根基,0.0,2,云南,办公用品,消费者,2015/11/27,标准级,206.0
CN-2015-3964185,0.06,1,柯尼卡,"柯尼卡 卡片打印机, 耐用",245.0,2016/5/19,中国,华东,上海,设备,唐婉,0.0,5,上海,技术,小型企业,2016/5/12,标准级,4090.0
CN-2012-1830721,0.27,1,惠普,"惠普 墨水, 红色",480.0,2013/10/4,中国,华北,榆次,复印机,夏惠英,0.0,3,山西,技术,消费者,2013/9/29,标准级,1777.0
CN-2015-4161431,0.11,1,Stanley,"Stanley 钢笔, 整包",41.0,2016/11/9,中国,华东,上海,美术,陈宣,0.0,8,上海,办公用品,公司,2016/11/5,标准级,385.0
CN-2015-4161431,0.45,1,Novimex,"Novimex 凳子, 可调",701.0,2016/11/9,中国,华东,上海,椅子,陈宣,0.0,2,上海,家具,公司,2016/11/5,标准级,1558.0
CN-2015-4161431,0.2,1,Breville,"Breville 烤面包机, 银色",144.0,2016/11/9,中国,华东,上海,器具,陈宣,0.0,2,上海,办公用品,公司,2016/11/5,标准级,723.0
CN-2015-5950580,0.17,1,Deflect-O,"Deflect-O 框架, 一包多件",436.0,2016/6/9,中国,中南,东莞,用具,郝立勤,0.0,5,广东,家具,消费者,2016/6/3,标准级,2569.0
CN-2014-2204927,0.36,1,Brother,"Brother 个人复印机, 彩色",727.0,2015/11/2,中国,华北,太原,复印机,葛蔓楚,0.0,3,山西,技术,公司,2015/10/29,标准级,2021.0
CN-2014-2204927,0.04,1,Cardinal,"Cardinal 装订机盖, 耐用",10.0,2015/11/2,中国,华北,太原,装订机,葛蔓楚,0.0,4,山西,办公用品,公司,2015/10/29,标准级,252.0
CN-2014-2204927,0.47,1,松下,"松下 收据打印机, 多色",1326.0,2015/11/2,中国,华北,太原,设备,葛蔓楚,0.0,5,山西,技术,公司,2015/10/29,标准级,2821.0
CN-2014-5285028,0.11,1,Acme,"Acme 大剪刀, 蓝色",77.0,2015/6/21,中国,中南,邓州,用品,戴松,0.0,3,河南,办公用品,公司,2015/6/18,一级,699.0
