订单 Id,利润率,记录数,制造商,产品名称,利润,发货日期,国家,地区,城市,子类别,客户名称,折扣,数量,省/自治区,类别,细分,订单日期,邮寄方式,销售额
CN-2015-5834341,0.47 ,1,Tenex,"Tenex 盒, 单宽度",108.00 ,2016/9/2,中国,东北,沈阳,收纳具,程根基,0.00 ,3,辽宁,办公用品,消费者,2016/8/27,标准级,231.00 
CN-2015-5834341,-0.57 ,1,夏普,"夏普 复印机, 数字化",-759.00 ,2016/9/2,中国,东北,沈阳,复印机,程根基,0.40 ,2,辽宁,技术,消费者,2016/8/27,标准级,1339.00 
CN-2015-5834341,-0.45 ,1,OIC,"OIC 回形针, 金属",-73.00 ,2016/9/2,中国,东北,沈阳,系固件,程根基,0.40 ,4,辽宁,办公用品,消费者,2016/8/27,标准级,163.00 
CN-2012-2324964,0.39 ,1,Hoover,"Hoover 烤面包机, 银色",614.00 ,2013/10/22,中国,华东,胶州,器具,柯巧,0.00 ,4,山东,办公用品,小型企业,2013/10/17,标准级,1575.00 
US-2013-1776641,-0.28 ,1,冲电器,"冲电器 收据打印机, 多色",-488.00 ,2014/4/20,中国,中南,咸宁,设备,曾康,0.40 ,5,湖北,技术,消费者,2014/4/17,一级,1721.00 
CN-2014-5592498,0.46 ,1,StarTech,"StarTech 卡片打印机, 耐用",702.00 ,2015/12/11,中国,华东,烟台,设备,邱明,0.00 ,2,山东,技术,公司,2015/12/4,标准级,1527.00 
CN-2014-5592498,0.21 ,1,贝尔金,"贝尔金 键区, 实惠",283.00 ,2015/12/11,中国,华东,烟台,配件,邱明,0.00 ,5,山东,技术,公司,2015/12/4,标准级,1348.00 
CN-2014-5592498,0.38 ,1,佳能,"佳能 个人复印机, 数字化",757.00 ,2015/12/11,中国,华东,烟台,复印机,邱明,0.00 ,3,山东,技术,公司,2015/12/4,标准级,1993.00 
CN-2014-5592498,0.44 ,1,Sauder,"Sauder 搁架, 黑色",804.00 ,2015/12/11,中国,华东,烟台,书架,邱明,0.00 ,2,山东,家具,公司,2015/12/4,标准级,1829.00 
CN-2013-1751343,0.31 ,1,Stockwell,"Stockwell 按钉, 整包",83.00 ,2014/8/18,中国,华北,北京,系固件,林谙,0.00 ,4,北京,办公用品,小型企业,2014/8/16,一级,268.00 
CN-2015-1860599,-0.57 ,1,Accos,"Accos 订书钉, 每包 12 个",-83.00 ,2016/2/4,中国,东北,辽阳,系固件,严恒,0.40 ,5,辽宁,办公用品,消费者,2016/2/2,二级,145.00 
CN-2014-3404134,0.36 ,1,佳能,"佳能 墨水, 每套两件",988.00 ,2015/8/21,中国,东北,哈尔滨,复印机,邱丽,0.00 ,4,黑龙江,技术,消费者,2015/8/21,当日,2747.00 
CN-2012-3789495,0.29 ,1,夏普,"夏普 传真复印机, 红色",451.00 ,2013/7/8,中国,中南,郑州,复印机,戴壁,0.00 ,2,河南,技术,消费者,2013/7/1,标准级,1557.00 
CN-2012-3789495,0.00 ,1,Eaton,"Eaton 笔记本, 多色",0.00 ,2013/7/8,中国,中南,郑州,纸张,戴壁,0.00 ,3,河南,办公用品,消费者,2013/7/1,标准级,392.00 
CN-2012-1637441,-0.02 ,1,松下,"松下 喷墨打印机, 红色",-43.00 ,2013/12/31,中国,中南,老河口,设备,李丽丽,0.40 ,3,湖北,技术,消费者,2013/12/29,一级,2598.00 
CN-2014-2605699,0.05 ,1,Breville,"Breville 微波炉, 红色",141.00 ,2015/5/15,中国,东北,长春,器具,贺丹,0.00 ,2,吉林,办公用品,消费者,2015/5/10,标准级,2816.00 
CN-2015-4092734,0.08 ,1,Kraft,"Kraft 搭扣信封, 每套 50 个",3.00 ,2016/11/1,中国,东北,白山,信封,毛丽美,0.00 ,1,吉林,办公用品,公司,2016/10/30,二级,42.00 
CN-2013-1141510,0.39 ,1,Memorex,"Memorex 键盘, 耐用",260.00 ,2014/10/10,中国,东北,牡丹江,配件,朱丽丽,0.00 ,2,黑龙江,技术,小型企业,2014/10/4,标准级,668.00 
CN-2014-1374105,0.17 ,1,Acme,"Acme 开信刀, 蓝色",192.00 ,2015/11/5,中国,东北,林口,用品,牛惠,0.00 ,8,黑龙江,办公用品,小型企业,2015/10/29,标准级,1128.00 
CN-2014-1374105,-0.12 ,1,Stanley,"Stanley 钢笔, 整包",-22.00 ,2015/11/5,中国,东北,林口,美术,牛惠,0.20 ,5,黑龙江,办公用品,小型企业,2015/10/29,标准级,193.00 
CN-2014-1374105,0.41 ,1,苹果,"苹果 智能手机, 全尺寸",1430.00 ,2015/11/5,中国,东北,林口,电话,牛惠,0.00 ,6,黑龙江,技术,小型企业,2015/10/29,标准级,3489.00 
CN-2015-5929986,0.13 ,1,贝尔金,"贝尔金 闪存驱动器, 实惠",76.00 ,2016/3/14,中国,中南,肇庆,配件,余德,0.00 ,3,广东,技术,小型企业,2016/3/9,标准级,587.00 
CN-2015-5929986,0.12 ,1,Avery,"Avery 运输标签, 红色",26.00 ,2016/3/14,中国,中南,肇庆,标签,余德,0.00 ,4,广东,办公用品,小型企业,2016/3/9,标准级,218.00 
CN-2013-2324964,-0.27 ,1,Chromcraft,"Chromcraft 培训桌, 组装",-1066.00 ,2014/8/15,中国,东北,鸡西,桌子,余雯,0.25 ,4,黑龙江,家具,消费者,2014/8/9,标准级,3995.00 
CN-2015-3930358,0.38 ,1,三星,"三星 办公室电话机, 全尺寸",472.00 ,2016/4/29,中国,中南,海口,电话,林谙,0.00 ,4,海南,技术,小型企业,2016/4/24,标准级,1242.00 
CN-2015-3476344,0.06 ,1,Kleencut,"Kleencut 开信刀, 钢",36.00 ,2016/10/2,中国,中南,郑州,用品,庄伟,0.00 ,5,河南,办公用品,小型企业,2016/9/25,标准级,617.00 
CN-2015-3476344,0.36 ,1,宜家,"宜家 墙角架, 传统",1240.00 ,2016/10/2,中国,中南,郑州,书架,庄伟,0.00 ,6,河南,家具,小型企业,2016/9/25,标准级,3446.00 
CN-2015-3476344,0.43 ,1,Enermax,"Enermax 计划信息表, 回收",135.00 ,2016/10/2,中国,中南,郑州,纸张,庄伟,0.00 ,3,河南,办公用品,小型企业,2016/9/25,标准级,314.00 
CN-2015-3476344,0.38 ,1,Acco,"Acco 打孔机, 回收",162.00 ,2016/10/2,中国,中南,郑州,装订机,庄伟,0.00 ,3,河南,办公用品,小型企业,2016/9/25,标准级,427.00 
CN-2015-2353754,0.15 ,1,Elite,"Elite 开信刀, 钢",56.00 ,2016/11/19,中国,西南,乐山,用品,常康,0.40 ,5,四川,办公用品,公司,2016/11/16,一级,374.00 
CN-2015-2353754,-0.17 ,1,Eldon,"Eldon 分层置放架, 耐用",-40.00 ,2016/11/19,中国,西南,乐山,用具,常康,0.40 ,3,四川,家具,公司,2016/11/16,一级,240.00 
US-2012-1069751,-0.13 ,1,三星,"三星 耳机, 全尺寸",-139.00 ,2013/9/13,中国,华东,亿诚,电话,任婵娟,0.40 ,5,江苏,技术,公司,2013/9/7,标准级,1043.00 
US-2012-1069751,0.03 ,1,Hon,"Hon 合法证物标签, 白色",1.00 ,2013/9/13,中国,华东,亿诚,标签,任婵娟,0.00 ,1,江苏,办公用品,公司,2013/9/7,标准级,51.00 
US-2013-5315398,-0.28 ,1,Acco,"Acco 订书机, 回收",-123.00 ,2014/6/18,中国,西北,肃州,装订机,陶丽雪,0.40 ,3,甘肃,办公用品,公司,2014/6/12,标准级,432.00 
US-2013-5315398,-0.30 ,1,苹果,"苹果 办公室电话机, 整包",-110.00 ,2014/6/18,中国,西北,肃州,电话,陶丽雪,0.40 ,2,甘肃,技术,公司,2014/6/12,标准级,366.00 
US-2013-5315398,-3.95 ,1,Boston,"Boston 荧光笔, 整包",-212.00 ,2014/6/18,中国,西北,肃州,美术,陶丽雪,0.80 ,3,甘肃,办公用品,公司,2014/6/12,标准级,54.00 
US-2013-5601190,-0.35 ,1,三星,"三星 音频基座, 全尺寸",-659.00 ,2014/10/31,中国,华北,包头,电话,常刚,0.40 ,4,内蒙古,技术,消费者,2014/10/27,标准级,1883.00 
CN-2015-1361457,0.06 ,1,施乐,"施乐 笔记本, 多色",15.00 ,2016/5/27,中国,华东,常州,纸张,宋忠,0.00 ,2,江苏,办公用品,小型企业,2016/5/23,标准级,259.00 
CN-2015-1361457,0.43 ,1,Green Bar,"Green Bar 备忘录便条, 优质",102.00 ,2016/5/27,中国,华东,常州,纸张,宋忠,0.00 ,3,江苏,办公用品,小型企业,2016/5/23,标准级,237.00 
CN-2015-4178476,0.05 ,1,SanDisk,"SanDisk 路由器, 实惠",299.00 ,2016/11/28,中国,中南,广州,配件,孙斯云,0.00 ,5,广东,技术,消费者,2016/11/24,标准级,5982.00 
CN-2014-5956912,0.02 ,1,KitchenAid,"KitchenAid 烤面包机, 白色",31.00 ,2015/8/30,中国,华东,兖州,器具,秦淑芳,0.00 ,4,山东,办公用品,公司,2015/8/30,当日,1558.00 
CN-2013-2596183,0.17 ,1,SanDisk,"SanDisk 信纸, 优质",153.00 ,2014/2/4,中国,华东,丰县,纸张,薛君,0.00 ,4,江苏,办公用品,消费者,2014/1/31,标准级,904.00 
CN-2013-2596183,-0.10 ,1,Advantus,"Advantus 闹钟, 耐用",-96.00 ,2014/2/4,中国,华东,丰县,用具,薛君,0.40 ,7,江苏,家具,消费者,2014/1/31,标准级,949.00 
CN-2013-2596183,0.02 ,1,Fiskars,"Fiskars 大剪刀, 锯齿状",6.00 ,2014/2/4,中国,华东,丰县,用品,薛君,0.40 ,3,江苏,办公用品,消费者,2014/1/31,标准级,372.00 
CN-2013-2596183,0.40 ,1,Rogers,"Rogers 文件车, 单宽度",1322.00 ,2014/2/4,中国,华东,丰县,收纳具,薛君,0.00 ,5,江苏,办公用品,消费者,2014/1/31,标准级,3305.00 
CN-2013-2596183,-0.02 ,1,SanDisk,"SanDisk 闪存驱动器, 实惠",-7.00 ,2014/2/4,中国,华东,丰县,配件,薛君,0.40 ,4,江苏,技术,消费者,2014/1/31,标准级,443.00 
CN-2013-2596183,0.19 ,1,Smead,"Smead 文件车, 工业",571.00 ,2014/2/4,中国,华东,丰县,收纳具,薛君,0.00 ,5,江苏,办公用品,消费者,2014/1/31,标准级,3007.00 
CN-2013-2596183,-0.15 ,1,Kleencut,"Kleencut 剪刀, 锯齿状",-32.00 ,2014/2/4,中国,华东,丰县,用品,薛君,0.40 ,4,江苏,办公用品,消费者,2014/1/31,标准级,213.00 
CN-2014-2244327,0.35 ,1,Harbour Creations,"Harbour Creations 有色标签, 白色",105.00 ,2015/10/8,中国,华东,威海,标签,罗霖,0.00 ,5,山东,办公用品,消费者,2015/10/3,二级,301.00 
CN-2014-2244327,0.46 ,1,Enermax,"Enermax 记忆卡, 耐用",246.00 ,2015/10/8,中国,华东,威海,配件,罗霖,0.00 ,1,山东,技术,消费者,2015/10/3,二级,535.00 
US-2013-4839636,-0.09 ,1,Chromcraft,"Chromcraft 木桌, 白色",-475.00 ,2014/9/3,中国,华北,唐家庄,桌子,韦磊,0.25 ,3,河北,家具,小型企业,2014/8/30,二级,5089.00 
CN-2015-3676630,0.07 ,1,思科,"思科 智能手机, 混合尺寸",105.00 ,2016/11/13,中国,东北,沈阳,电话,赖聪,0.40 ,4,辽宁,技术,消费者,2016/11/11,二级,1583.00 
CN-2014-2089373,0.12 ,1,思科,"思科 办公室电话机, 蓝色",45.00 ,2015/11/1,中国,中南,沅江,电话,杨晨,0.00 ,1,湖南,技术,小型企业,2015/10/30,二级,375.00 
CN-2014-2089373,0.36 ,1,Smead,"Smead 文件夹, 单宽度",88.00 ,2015/11/1,中国,中南,沅江,收纳具,杨晨,0.00 ,3,湖南,办公用品,小型企业,2015/10/30,二级,245.00 
CN-2014-2089373,0.11 ,1,Acme,"Acme 开信刀, 钢",30.00 ,2015/11/1,中国,中南,沅江,用品,杨晨,0.00 ,2,湖南,办公用品,小型企业,2015/10/30,二级,276.00 
CN-2013-1754286,0.29 ,1,罗技,"罗技 鼠标, 实惠",119.00 ,2014/10/18,中国,中南,周口,配件,邱谦,0.00 ,3,河南,技术,公司,2014/10/12,标准级,410.00 
CN-2014-2274874,0.01 ,1,苹果,"苹果 耳机, 全尺寸",7.00 ,2015/10/17,中国,西北,西宁,电话,徐谙,0.00 ,2,青海,技术,消费者,2015/10/17,当日,696.00 
CN-2014-2274874,0.49 ,1,Jiffy,"Jiffy 商业信封, 红色",134.00 ,2015/10/17,中国,西北,西宁,信封,徐谙,0.00 ,3,青海,办公用品,消费者,2015/10/17,当日,273.00 
CN-2014-3561948,0.27 ,1,柯尼卡,"柯尼卡 电话, 红色",315.00 ,2015/10/7,中国,华东,招远,设备,黄娟,0.00 ,3,山东,技术,消费者,2015/10/4,一级,1167.00 
CN-2014-3561948,0.36 ,1,Hewlett,"Hewlett 复印机, 红色",2639.00 ,2015/10/7,中国,华东,招远,复印机,黄娟,0.00 ,6,山东,技术,消费者,2015/10/4,一级,7332.00 
CN-2014-3561948,0.37 ,1,罗技,"罗技 路由器, 实惠",427.00 ,2015/10/7,中国,华东,招远,配件,黄娟,0.00 ,1,山东,技术,消费者,2015/10/4,一级,1154.00 
US-2015-2298972,-0.07 ,1,苹果,"苹果 音频基座, 蓝色",-62.00 ,2016/11/16,中国,中南,武汉,电话,巩关茵,0.40 ,2,湖北,技术,公司,2016/11/11,标准级,935.00 
US-2015-2298972,-2.55 ,1,Boston,"Boston 铅笔刀, 金属",-72.00 ,2016/11/16,中国,中南,武汉,美术,巩关茵,0.80 ,1,湖北,办公用品,公司,2016/11/11,标准级,28.00 
CN-2013-3188485,0.30 ,1,Hon,"Hon 椅垫, 红色",389.00 ,2014/8/20,中国,华东,上海,椅子,韩虎,0.00 ,5,上海,家具,小型企业,2014/8/13,标准级,1296.00 
CN-2013-3188485,0.11 ,1,Cardinal,"Cardinal 孔加固材料, 透明",5.00 ,2014/8/20,中国,华东,上海,装订机,韩虎,0.00 ,2,上海,办公用品,小型企业,2014/8/13,标准级,45.00 
CN-2015-5631342,0.28 ,1,Eaton,"Eaton 备忘录便条, 每包 12 个",23.00 ,2016/5/8,中国,东北,沈阳,纸张,林康,0.00 ,1,辽宁,办公用品,公司,2016/5/2,标准级,83.00 
CN-2015-5631342,0.49 ,1,Hon,"Hon 运输标签, 耐用",81.00 ,2016/5/8,中国,东北,沈阳,标签,林康,0.00 ,3,辽宁,办公用品,公司,2016/5/2,标准级,165.00 
CN-2015-5672005,0.27 ,1,Jiffy,"Jiffy 搭扣信封, 每套 50 个",53.00 ,2016/10/1,中国,华东,新余,信封,康娇,0.00 ,5,江西,办公用品,消费者,2016/10/1,当日,199.00 
CN-2015-5672005,0.25 ,1,Sauder,"Sauder 古典书架, 传统",3560.00 ,2016/10/1,中国,华东,新余,书架,康娇,0.00 ,7,江西,家具,消费者,2016/10/1,当日,14242.00 
CN-2012-5613673,0.18 ,1,Ibico,"Ibico 打孔机, 回收",52.00 ,2013/12/23,中国,东北,肇源,装订机,徐黎明,0.00 ,2,黑龙江,办公用品,公司,2013/12/19,二级,288.00 
CN-2012-5613673,0.07 ,1,Ibico,"Ibico 标签, 实惠",6.00 ,2013/12/23,中国,东北,肇源,装订机,徐黎明,0.00 ,2,黑龙江,办公用品,公司,2013/12/19,二级,83.00 
CN-2012-5613673,0.15 ,1,惠普,"惠普 个人复印机, 红色",685.00 ,2013/12/23,中国,东北,肇源,复印机,徐黎明,0.00 ,8,黑龙江,技术,公司,2013/12/19,二级,4573.00 
CN-2012-5613673,0.37 ,1,Rogers,"Rogers 锁柜, 蓝色",1826.00 ,2013/12/23,中国,东北,肇源,收纳具,徐黎明,0.00 ,5,黑龙江,办公用品,公司,2013/12/19,二级,4938.00 
CN-2014-3734004,0.19 ,1,Smead,"Smead 文件车, 工业",800.00 ,2015/10/12,中国,华东,上海,收纳具,秦黎明,0.00 ,7,上海,办公用品,公司,2015/10/8,二级,4210.00 
US-2013-4800042,-0.07 ,1,Cardinal,"Cardinal 打孔机, 耐用",-17.00 ,2015/1/2,中国,华东,扬州,装订机,施菊,0.40 ,3,江苏,办公用品,消费者,2014/12/29,标准级,255.00 
CN-2014-1900344,0.24 ,1,Fellowes,"Fellowes 盒, 工业",23.00 ,2015/9/30,中国,东北,鸡西,收纳具,郝惠,0.00 ,1,黑龙江,办公用品,消费者,2015/9/30,当日,94.00 
US-2014-5386927,-0.60 ,1,佳能,"佳能 传真复印机, 每套两件",-2250.00 ,2015/6/11,中国,华东,温岭,复印机,胡锦,0.40 ,7,浙江,技术,公司,2015/6/5,标准级,3750.00 
US-2015-4764837,0.35 ,1,Green Bar,"Green Bar 信纸, 优质",158.00 ,2016/12/29,中国,西南,成都,纸张,宋良,0.00 ,2,四川,办公用品,公司,2016/12/25,标准级,452.00 
US-2015-4764837,-0.43 ,1,Brother,"Brother 传真机, 数字化",-772.00 ,2016/12/29,中国,西南,成都,复印机,宋良,0.40 ,2,四川,技术,公司,2016/12/25,标准级,1782.00 
CN-2012-3021319,0.28 ,1,Stockwell,"Stockwell 夹子, 每包 12 个",49.00 ,2013/12/16,中国,东北,齐齐哈尔,系固件,邱丽雪,0.00 ,2,黑龙江,办公用品,公司,2013/12/15,一级,174.00 
CN-2015-3483704,0.25 ,1,Cardinal,"Cardinal 订书机, 回收",292.00 ,2016/8/21,中国,西北,石炭井,装订机,戴松,0.00 ,5,宁夏,办公用品,公司,2016/8/16,标准级,1170.00 
US-2014-5106829,-0.50 ,1,Wilson Jones,"Wilson Jones 标签, 耐用",-45.00 ,2016/1/3,中国,华东,徐州,装订机,赵幂,0.40 ,4,江苏,办公用品,消费者,2015/12/30,标准级,89.00 
US-2014-5106829,0.08 ,1,Kraft,"Kraft 搭扣信封, 每套 50 个",7.00 ,2016/1/3,中国,华东,徐州,信封,赵幂,0.00 ,2,江苏,办公用品,消费者,2015/12/30,标准级,84.00 
CN-2015-2203847,0.50 ,1,摩托罗拉,"摩托罗拉 音频基座, 整包",2833.00 ,2016/8/4,中国,西南,昆明,电话,孟珊,0.00 ,7,云南,技术,公司,2016/7/30,标准级,5666.00 
CN-2015-3370094,0.07 ,1,Breville,"Breville 微波炉, 白色",98.00 ,2016/8/9,中国,东北,哈尔滨,器具,林青,0.00 ,1,黑龙江,办公用品,消费者,2016/8/4,标准级,1399.00 
CN-2012-2048658,-3.35 ,1,Stanley,"Stanley 记号笔, 整包",-141.00 ,2013/8/16,中国,华东,苏州,美术,徐关茵,0.80 ,2,江苏,办公用品,公司,2013/8/13,一级,42.00 
CN-2012-4027651,0.03 ,1,Acco,"Acco 打孔机, 实惠",4.00 ,2013/10/10,中国,中南,郴州,装订机,邵黎明,0.00 ,1,湖南,办公用品,小型企业,2013/10/4,标准级,141.00 
CN-2015-1966627,0.40 ,1,KitchenAid,"KitchenAid 搅拌机, 黑色",550.00 ,2016/11/19,中国,华东,宿州,器具,陶莞颖,0.00 ,3,安徽,办公用品,公司,2016/11/17,一级,1376.00 
CN-2015-3122639,0.16 ,1,BIC,"BIC 记号笔, 混合尺寸",66.00 ,2016/11/2,中国,华东,福州,美术,唐欢悦,0.00 ,3,福建,办公用品,消费者,2016/10/28,二级,415.00 
CN-2013-2661656,0.22 ,1,Hon,"Hon 椅垫, 红色",259.00 ,2014/11/28,中国,中南,南宁,椅子,邢伟,0.10 ,5,广西,家具,消费者,2014/11/28,当日,1166.00 
CN-2015-5927801,0.10 ,1,Safco,"Safco 古典书架, 白色",1028.00 ,2016/5/23,中国,中南,钦州,书架,巩辉,0.00 ,5,广西,家具,消费者,2016/5/21,二级,10282.00 
CN-2015-5927801,0.00 ,1,Tenex,"Tenex 文件夹, 工业",0.00 ,2016/5/23,中国,中南,钦州,收纳具,巩辉,0.00 ,2,广西,办公用品,消费者,2016/5/21,二级,221.00 
CN-2013-5616321,0.17 ,1,贝尔金,"贝尔金 键盘, 可编程",135.00 ,2014/11/6,中国,华东,青岛,配件,涂伟,0.00 ,2,山东,技术,消费者,2014/11/2,标准级,797.00 
CN-2015-5504068,0.15 ,1,Stiletto,"Stiletto 大剪刀, 工业",35.00 ,2016/10/16,中国,华北,天长,用品,贺婉,0.00 ,1,河北,办公用品,公司,2016/10/12,二级,232.00 
CN-2015-5504068,0.43 ,1,Office Star,"Office Star 摇椅, 可调",863.00 ,2016/10/16,中国,华北,天长,椅子,贺婉,0.00 ,3,河北,家具,公司,2016/10/12,二级,2008.00 
CN-2014-2640851,0.07 ,1,Fellowes,"Fellowes 文件夹, 金属",33.00 ,2015/9/8,中国,西南,重庆,收纳具,侯虹,0.00 ,4,重庆,办公用品,公司,2015/9/3,标准级,475.00 
CN-2012-4842730,0.08 ,1,Memorex,"Memorex 闪存驱动器, 耐用",44.00 ,2013/12/23,中国,华东,潍坊,配件,贾保,0.00 ,4,山东,技术,公司,2013/12/22,一级,553.00 
CN-2012-4842730,0.40 ,1,Wilson Jones,"Wilson Jones 标签, 实惠",36.00 ,2013/12/23,中国,华东,潍坊,装订机,贾保,0.00 ,3,山东,办公用品,公司,2013/12/22,一级,90.00 
CN-2012-4842730,0.46 ,1,Ibico,"Ibico 订书机, 透明",546.00 ,2013/12/23,中国,华东,潍坊,装订机,贾保,0.00 ,5,山东,办公用品,公司,2013/12/22,一级,1187.00 
CN-2015-2556865,0.11 ,1,宜家,"宜家 搁架, 金属",435.00 ,2016/7/23,中国,西南,昆明,书架,邓达侠,0.00 ,5,云南,家具,消费者,2016/7/17,标准级,3962.00 
CN-2013-3192892,0.49 ,1,Dania,"Dania 柜, 传统",970.00 ,2014/1/9,中国,西南,开远,书架,佘宁,0.00 ,3,云南,家具,消费者,2014/1/4,标准级,1980.00 
CN-2013-3192892,0.43 ,1,Office Star,"Office Star 凳子, 红色",1396.00 ,2014/1/9,中国,西南,开远,椅子,佘宁,0.00 ,4,云南,家具,消费者,2014/1/4,标准级,3247.00 
CN-2013-3192892,0.48 ,1,摩托罗拉,"摩托罗拉 音频基座, 蓝色",1553.00 ,2014/1/9,中国,西南,开远,电话,佘宁,0.00 ,4,云南,技术,消费者,2014/1/4,标准级,3236.00 
CN-2013-3192892,0.19 ,1,柯尼卡,"柯尼卡 打印机, 白色",708.00 ,2014/1/9,中国,西南,开远,设备,佘宁,0.00 ,3,云南,技术,消费者,2014/1/4,标准级,3728.00 
CN-2015-5008743,0.11 ,1,三星,"三星 耳机, 混合尺寸",117.00 ,2016/6/7,中国,华东,厦门,电话,杨立勤,0.00 ,3,福建,技术,公司,2016/6/4,一级,1065.00 
CN-2015-5008743,0.45 ,1,Acco,"Acco 孔加固材料, 透明",89.00 ,2016/6/7,中国,华东,厦门,装订机,杨立勤,0.00 ,7,福建,办公用品,公司,2016/6/4,一级,200.00 
CN-2015-5008743,0.19 ,1,Dania,"Dania 书架, 白色",880.00 ,2016/6/7,中国,华东,厦门,书架,杨立勤,0.00 ,8,福建,家具,公司,2016/6/4,一级,4633.00 
CN-2015-5008743,0.46 ,1,Safco,"Safco 柜, 传统",725.00 ,2016/6/7,中国,华东,厦门,书架,杨立勤,0.00 ,2,福建,家具,公司,2016/6/4,一级,1576.00 
CN-2015-1900344,0.01 ,1,Ibico,"Ibico 孔加固材料, 实惠",1.00 ,2016/4/14,中国,中南,广州,装订机,姚凤,0.00 ,4,广东,办公用品,消费者,2016/4/9,标准级,130.00 
CN-2015-1900344,0.37 ,1,Rogers,"Rogers 盒, 金属",119.00 ,2016/4/14,中国,中南,广州,收纳具,姚凤,0.00 ,3,广东,办公用品,消费者,2016/4/9,标准级,323.00 
CN-2015-1900344,0.14 ,1,Fellowes,"Fellowes 盒, 金属",110.00 ,2016/4/14,中国,中南,广州,收纳具,姚凤,0.00 ,9,广东,办公用品,消费者,2016/4/9,标准级,788.00 
CN-2015-1900344,0.04 ,1,佳能,"佳能 传真复印机, 每套两件",143.00 ,2016/4/14,中国,中南,广州,复印机,姚凤,0.00 ,4,广东,技术,消费者,2016/4/9,标准级,3572.00 
US-2012-1498954,0.00 ,1,三星,"三星 办公室电话机, 蓝色",0.00 ,2013/11/16,中国,华东,滕州,电话,范刚,0.00 ,6,山东,技术,消费者,2013/11/11,标准级,1826.00 
US-2012-1498954,0.40 ,1,GlobeWeis,"GlobeWeis 邮寄品, 回收",209.00 ,2013/11/16,中国,华东,滕州,信封,范刚,0.00 ,3,山东,办公用品,消费者,2013/11/11,标准级,523.00 
US-2012-1498954,0.39 ,1,Safco,"SAFCO 沙滩椅, 可调",189.00 ,2013/11/16,中国,华东,滕州,椅子,范刚,0.00 ,2,山东,家具,消费者,2013/11/11,标准级,485.00 
US-2012-1498954,0.04 ,1,Stiletto,"Stiletto 修剪器, 钢",24.00 ,2013/11/16,中国,华东,滕州,用品,范刚,0.00 ,3,山东,办公用品,消费者,2013/11/11,标准级,590.00 
US-2012-1498954,0.11 ,1,Acme,"Acme 剪刀, 蓝色",26.00 ,2013/11/16,中国,华东,滕州,用品,范刚,0.00 ,2,山东,办公用品,消费者,2013/11/11,标准级,237.00 
US-2012-1498954,0.06 ,1,夏普,"夏普 墨水, 每套两件",208.00 ,2013/11/16,中国,华东,滕州,复印机,范刚,0.00 ,6,山东,技术,消费者,2013/11/11,标准级,3483.00 
CN-2015-1797152,0.11 ,1,Enermax,"Enermax 令, 每包 12 个",133.00 ,2016/12/27,中国,西南,重庆,纸张,邓保,0.00 ,8,重庆,办公用品,消费者,2016/12/22,标准级,1217.00 
CN-2012-3781306,0.22 ,1,柯尼卡,"柯尼卡 计算器, 红色",150.00 ,2013/2/15,中国,华东,烟台,设备,殷凤,0.00 ,3,山东,技术,小型企业,2013/2/8,标准级,683.00 
CN-2012-3781306,0.50 ,1,Avery,"Avery 文件夹标签, 可调",147.00 ,2013/2/15,中国,华东,烟台,标签,殷凤,0.00 ,9,山东,办公用品,小型企业,2013/2/8,标准级,295.00 
CN-2012-3781306,0.48 ,1,Cardinal,"Cardinal 孔加固材料, 回收",25.00 ,2013/2/15,中国,华东,烟台,装订机,殷凤,0.00 ,2,山东,办公用品,小型企业,2013/2/8,标准级,53.00 
CN-2012-3781306,0.32 ,1,Hoover,"Hoover 搅拌机, 银色",292.00 ,2013/2/15,中国,华东,烟台,器具,殷凤,0.00 ,2,山东,办公用品,小型企业,2013/2/8,标准级,914.00 
CN-2014-5943918,0.26 ,1,Enermax,"Enermax 键区, 回收",200.00 ,2015/10/20,中国,中南,南宁,配件,楚宣,0.00 ,3,广西,技术,消费者,2015/10/16,标准级,772.00 
